RiderID,RaceName,RaceType,Year,Position,BikeNumber,RiderURL,Rider1,Rider2,Machine,Time,Speed
4083,TT 2000 Senior Results,TT 2000 Senior Results,2000,27,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4083,Dave Castle,,Yamaha R1,2.05.07.2,108.55
4376,TT 2000 Senior Results,TT 2000 Senior Results,2000,28,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4376,Warren Turner,,Yamaha R6,2.05.19.0,108.38
3704,TT 2000 Senior Results,TT 2000 Senior Results,2000,29,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,Honda CBR600,2.06.10.9,107.64
4550,TT 2000 Senior Results,TT 2000 Senior Results,2000,30,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4550,Sandra Barnett,,Honda 600,2.06.15.1,107.58
2443,TT 2000 Senior Results,TT 2000 Senior Results,2000,31,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2443,Hugh Reynolds,,Yamaha TZ250 G,2.08.12.2,105.94
3798,TT 2000 Senior Results,TT 2000 Senior Results,2000,32,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3798,Kevin (Ago) Murphy,,Honda VFR 750 R,2.08.53.9,105.37
4379,TT 2000 Senior Results,TT 2000 Senior Results,2000,33,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4379,John Read,,Yamaha YSF 1000,2.08.57.3,105.32
4274,TT 2000 Senior Results,TT 2000 Senior Results,2000,34,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4274,Dirk Kaletsch,,Kawasaki ZX6R,2.09.12.3,105.12
3712,TT 2000 Senior Results,TT 2000 Senior Results,2000,35,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3712,Phil Kneen,,Yamaha R1,2.09.18.7,105.03
4522,TT 2000 Senior Results,TT 2000 Senior Results,2000,36,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4522,Pete Perrin,,Kawasaki 600,2.09.55.1,104.54
4415,TT 2000 Senior Results,TT 2000 Senior Results,2000,37,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4415,George Spence,,Yamaha YZF R1,2.11.26.4,103.33
3649,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,Yamaha 1000,,0
3724,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3724,Iain Duffus,,Honda Fireblade,,0
4080,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4080,Shaun Harris,,Yamaha R6,,0
4191,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4191,Gary Dynes,,Yamaha YZR500,,0
3604,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,Kawasaki 750,,0
4747,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4747,Paul Hunt,,Yamaha R1,,0
2439,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2439,David Lloyd,,Honda RC30,,0
4515,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4515,Darran Lindsay,,Yamaha 600,,0
4395,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4395,Steve Dey,,Yamaha R1,,0
4338,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4338,Gary Carswell,,Yamaha R1,,0
4446,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4446,Adam Donovan,,Kawasaki ZX6R,,0
4048,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4048,Allan McDonald,,Scotspeed Yamaha R1,,0
4323,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4323,Chris Heath,,Yamaha R1,,0
4347,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4347,Jun Maeda,,Honda CBR900RR,,0
4324,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4324,Ian Armstrong,,Yamaha R1,,0
4197,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4197,Mark Watts,,Honda GP RS250,,0
4244,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4244,Jon Vincent,,Menace Kawasaki ZX6R,,0
4498,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4498,Thomas Nolting,,Suzuki GSZR 750,,0
4254,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4254,Mark Diffey,,Yamaha YZF 1000,,0
4544,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4544,Mark Robinson,,Yamaha R1,,0
4426,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4426,Brett Richmond,,Honda CBR400,,0
3368,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3368,Stuart Noon,,RSM Honda 600,,0
4363,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4363,Michael Wilcox,,Honda RS250,,0
4397,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4397,Barry Wood,,Yamaha TZ250,,0
4481,TT 2000 Senior Results,TT 2000 Senior Results,2000,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4481,Tony Moss,,Honda CBR600,,0
4322,TT 1999 Formula One TT Results,formulaone,1999,1,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4322,David Jefferies,,V&amp;M Yamaha R1,1.14.37.0,121.35
1018,TT 1999 Formula One TT Results,formulaone,1999,2,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1018,Joey Dunlop,,Honda UK RC45,1.14.52.8,120.92
3724,TT 1999 Formula One TT Results,formulaone,1999,3,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3724,Iain Duffus,,V&amp;M Yamaha R1,1.15.02.4,120.67
4221,TT 1999 Formula One TT Results,formulaone,1999,4,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4221,James Courtney,,Reve Red Bull Ducati,1.15.08.5,120.5
3649,TT 1999 Formula One TT Results,formulaone,1999,5,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,Sabre Honda NSR500,1.16.01.8,119.1
4715,TT 1999 Formula One TT Results,formulaone,1999,6,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4715,Jason Griffiths,,O'Kane Yamaha 1000,1.16.17.4,118.69
4193,TT 1999 Formula One TT Results,formulaone,1999,7,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4193,Nigel Davies,,Flitwick Yamaha 998,1.16.28.4,118.4
4191,TT 1999 Formula One TT Results,formulaone,1999,8,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4191,Gary Dynes,,Yamaha 500,1.17.09.8,117.35
3091,TT 1999 Formula One TT Results,formulaone,1999,9,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3091,Nick Jefferies,,JSB Bullock Kawasaki,1.17.23.6,117
4175,TT 1999 Formula One TT Results,formulaone,1999,10,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4175,Dennis Winterbottom,,Kawasaki 900,1.18.20.9,115.57
4152,TT 1999 Formula One TT Results,formulaone,1999,11,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4152,Brian Gardiner,,Honda RC45,1.18.21.0,115.57
4236,TT 1999 Formula One TT Results,formulaone,1999,12,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4236,Blair Degerholm,,Kawasaki 840,1.18.24.7,115.48
4372,TT 1999 Formula One TT Results,formulaone,1999,13,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4372,Adrian McFarland,,Yamaha R1,1.18.28.0,115.4
4385,TT 1999 Formula One TT Results,formulaone,1999,14,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4385,Gordon Blackley,,Kawasaki 900,1.18.46.9,114.94
4338,TT 1999 Formula One TT Results,formulaone,1999,15,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4338,Gary Carswell,,Yamaha R1,1.18.47.9,114.91
4799,TT 1999 Formula One TT Results,formulaone,1999,16,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4799,Ricky Mitchell,,Geddis Honda UK RC45,1.18.50.9,114.84
4391,TT 1999 Formula One TT Results,formulaone,1999,17,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,Kawasaki ZXR750,1.19.36.7,113.74
2439,TT 1999 Formula One TT Results,formulaone,1999,18,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2439,David Lloyd,,Honda 750,1.19.53.7,113.33
4231,TT 1999 Formula One TT Results,formulaone,1999,19,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4231,John Hepburn,,Yamaha 1000,1.20.05.8,113.05
3802,TT 1999 Formula One TT Results,formulaone,1999,20,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3802,Steve Linsdell,,Flitwick Yamaha 750,1.20.26.4,112.57
3211,TT 1999 Formula One TT Results,formulaone,1999,21,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3211,Roy Jeffreys,,Yamaha 860,1.20.43.7,112.16
4324,TT 1999 Formula One TT Results,formulaone,1999,22,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4324,Ian Armstrong,,Yamaha FZR1000 R1,1.20.47.2,112.08
4443,TT 1999 Formula One TT Results,formulaone,1999,23,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4443,Philip Stewart,,Honda CBR900,1.20.54.4,111.92
4395,TT 1999 Formula One TT Results,formulaone,1999,24,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4395,Steve Dey,,Suzuki 750,1.21.03.9,111.7
4444,TT 1999 Formula One TT Results,formulaone,1999,25,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4444,Paul Kellett,,Honda CBR900,1.21.04.6,111.68
4607,TT 1999 Formula One TT Results,formulaone,1999,26,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4607,Johnny Barton,,Ducati 995,1.21.04.9,111.68
4436,TT 1999 Formula One TT Results,formulaone,1999,27,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4436,Nigel Healey,,Yamaha R1,1.21.15.8,111.43
4048,TT 1999 Formula One TT Results,formulaone,1999,28,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4048,Allan McDonald,,Scotspeed Yamaha R1,1.21.24.5,111.23
3882,TT 1999 Formula One TT Results,formulaone,1999,29,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,Honda RC30,1.21.27.8,111.15
4019,TT 1999 Formula One TT Results,formulaone,1999,30,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4019,John Donnan,,VTR Honda Fireblade,1.22.07.6,110.25
3809,TT 1999 Formula One TT Results,formulaone,1999,31,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3809,Marc Granie,,Yamaha R1,1.22.20.1,109.97
3904,TT 1999 Formula One TT Results,formulaone,1999,32,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3904,Chris Petty,,Suzuki GSXR750N,1.23.18.1,108.7
4202,TT 1999 Formula One TT Results,formulaone,1999,33,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4202,Ronnie McAllister,,Yamaha R1,1.23.29.6,108.45
4445,TT 1999 Formula One TT Results,formulaone,1999,34,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4445,Ian Smith,,Honda 750,1.23.41.0,108.2
4083,TT 1999 Formula One TT Results,formulaone,1999,35,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4083,Dave Castle,,Yamaha 998,1.23.42.2,108.18
4000,TT 1999 Formula One TT Results,formulaone,1999,36,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4000,Jerome Van Haeltert,,Suzuki GSXR750W,1.23.56.6,107.87
4446,TT 1999 Formula One TT Results,formulaone,1999,37,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4446,Adam Donovan,,Signpost Kawasaki 900,1.23.56.6,107.87
3704,TT 1999 Formula One TT Results,formulaone,1999,38,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,Yamaha R1,1.24.07.2,107.64
4447,TT 1999 Formula One TT Results,formulaone,1999,39,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4447,Paul Coward,,Padgett Kawasaki 750,1.24.47.0,106.8
4448,TT 1999 Formula One TT Results,formulaone,1999,40,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4448,Truong Yann Ton Quang,,Yamaha SP700,1.25.12.4,106.27
4580,TT 1999 Formula One TT Results,formulaone,1999,41,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4580,Robert J Price,,Suzuki 750,1.26.18.5,104.91
4440,TT 1999 Formula One TT Results,formulaone,1999,42,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4440,Trevor Stokes,,Yamaha R1,1.26.37.8,104.52
4388,TT 1999 Formula One TT Results,formulaone,1999,43,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4388,Alan Bezzant,,Kawasaki 900,1.26.47.0,104.34
4379,TT 1999 Formula One TT Results,formulaone,1999,44,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4379,John Read,,Yamaha R1,1.27.01.2,104.05
4099,TT 1999 Formula One TT Results,formulaone,1999,45,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4099,Geoff Sawyer,,DTR Morris Yamaha 998,1.27.36.1,103.36
4435,TT 1999 Formula One TT Results,formulaone,1999,46,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4435,Dwight Mitchell,,Kawasaki ZXR9,1.30.30.5,100.04
4441,TT 1999 Formula One TT Results,formulaone,1999,47,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4441,Anita Buxton,,Kawasaki ZX9,1.32.35.0,97.8
4307,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,Team Vimto Honda 500,,0
3962,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3962,Jim Moodie,,Honda UK RC45,,0
3604,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,Kawasaki ZX7RR,,0
3996,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3996,Phillip McCallen,,Yamaha R1,,0
4343,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,Dowd Honda 900,,0
4150,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4150,Alan Bennallick,,Honda RC45,,0
4938,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4938,Paul Williams,,Shand Honda CBR900,,0
4049,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4049,Dave Morris,,Chrysalis AMDM 955,,0
3882,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,Honda RC45,,0
4544,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4544,Mark Robinson,,Yamaha 998,,0
3793,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3793,Pete Beale,,Beale Yamaha 998,,0
4449,TT 1999 Formula One TT Results,formulaone,1999,DNF,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4449,David Calwell,,Yamaha YZF750,,0
3753,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,1,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3753,Dave Molyneux,Craig Hallam,Bullock DMR Honda,1.00.41.5,111.9
4156,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,2,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4156,Rob Fisher,Rick Long,Baker Honda,1.02.34.1,108.54
4302,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,3,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4302,Tom Hanks,Steve Wilson,Windle,1.03.07.4,107.58
4294,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,4,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4294,Allan Schofield,Ian Simons,Baker,1.03.13.8,107.4
2382,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,5,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2382,Roy Hanks,Phillip Biggs,Molyneux Rose Yamaha,1.03.23.9,107.12
4123,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,6,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4123,Greg Lambert,Lee Aubrey,Windle Yamaha,1.04.17.7,105.62
3743,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,7,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3743,Kenny Howles,Doug Jewell,Ireson Mistral,1.04.19.7,105.57
3327,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,8,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3327,Mick Harvey,Stephen Thomas,Shelbourne Yamaha,1.05.19.0,103.97
3754,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,9,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3754,Tony Baker,Scott Parnell,Baker Yamaha,1.05.21.7,103.9
1748,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,10,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1748,Geoff Bell,Lee Farrington,Bell Yamaha,1.05.24.9,103.82
4117,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,11,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4117,Pete Nuttall,Nick Crowe,Ireson Yamaha,1.05.41.0,103.39
4160,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,12,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4160,Conrad Harrison,Mark Birdsall,Windle Yamaha,1.05.48.3,103.2
3397,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,13,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3397,Eddie Wright,Rod Pearce,Windle,1.06.00.0,102.9
3467,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,14,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3467,Rod Bellas,Geoff Knight,Yamaha Yamaha,1.06.04.4,102.78
4260,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,15,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4260,Stephen Ramsden,Philip Roberts,Jacobs Yamaha,1.06.47.1,101.69
4401,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,16,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4401,Ben Dixon,Mark Lambert,Windle Yamaha,1.06.52.0,101.56
3390,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,17,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3390,Lars Schwartz,Colin Hardman,LGMV Ireson Yamaha,1.07.08.4,101.15
4409,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,18,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4409,Howard Baker,Nigel Barlow,Shelbourne Yamaha,1.07.40.1,100.36
4263,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,19,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4263,Mike Cookson,Chris Hinnerd,Shelbourne Honda,1.08.10.4,99.61
2495,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,20,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2495,Steve Sinnott,Dave Corlett,SKS Kawasaki,1.08.43.6,98.81
4408,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,21,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4408,Mark Fenton,Terry Fenton,Honda,1.08.56.9,98.49
4400,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,22,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4400,Gary Bryan,Ivan Murray,Baker Yamaha,1.09.14.1,98.09
3941,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,23,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3941,John Holden,Bruce Moore,DMR Yamaha,1.09.48.7,97.28
4353,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,24,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4353,Bryan Pedder,Mark Adams,Shelbourne Honda,1.09.50.1,97.24
4406,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,25,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4406,Keith Walters,Gary Masterman,Ireson,1.09.59.7,97.02
4059,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,26,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4059,Brian Alflatt,Darren Abrahams,Ireson,1.10.23.8,96.47
2879,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,27,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2879,Bill Crook,Ian Gemmell,Jacobs Starfire,1.10.24.9,96.44
3641,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,28,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=3641,Cliff Pritchard,Kevin Morgan,CBR Honda,1.10.37.4,96.16
2679,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,29,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2679,Bill Currie,Nick Haslam,Interlock Yamaha,1.10.37.5,96.16
2490,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,30,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=2490,Helmut Lunemann,Chris McGahan,Ireson,1.10.55.8,95.74
4057,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,31,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,Rick Roberts,Ireson,1.10.57.5,95.7
4298,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,32,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4298,Roy Tansley,Roy King,DMR Honda,1.11.36.4,94.84
4403,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,33,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4403,Michael Crawford,Steve Taylor,ARC Yamaha,1.11.45.8,94.63
4267,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,34,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4267,Andy Kinsella,Ian Armstrong,Baker Honda,1.11.49.9,94.54
4904,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,35,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4904,Robert Thompson,Steven Hedison,Honda,1.11.58.9,94.34
4450,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,36,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4450,Andy Laidlow,Darren Dodgson,Baker Yamaha,1.12.00.8,94.3
4356,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,37,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4356,David Stone,Owen Dyke,Yamaha,1.13.02.2,92.98
4451,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,38,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4451,Phillip Underwood,Andrew Bates,Ireson Yamaha,1.13.11.0,92.79
4350,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,39,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4350,Robert Parker,Stuart Castles,Ireson Yamaha,1.13.13.2,92.75
4357,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,40,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4357,Peter Allebone,Jon Perkins,Juddarch Kawasaki,1.13.20.9,92.59
1096,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,41,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=1096,Andy Brown,John Dowling,Ireson Honda,1.13.49.2,91.99
4265,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,42,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4265,Alan Langton,Jamie Scarfe,Yamaha,1.14.31.4,91.13
4452,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,43,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4452,Guy Lowe,Carl Pegg,DMR Yamaha,1.14.48.8,90.77
4453,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,44,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4453,Wendy Davis,Martyn Roberts,Honda,1.15.26.9,90.01
4454,TT 1999 Sidecar Race A Results,TT 1999 Sidecar Race A Results,1999,45,0,http://www.iomtt.com/TT-Database/competitors.aspx?ride_id=4454,David Alcock,David Gledhill,Shellbourne,1.16.03.9,89.28
